"Data Source","World Development Indicators",

"Last Updated Date","2019-09-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Ethiopia","ETH","Age dependency ratio (% of working-age population)","SP.POP.DPND","85.5286457290755","85.8148738508687","85.7948788809064","85.6048195548669","85.374309196957","85.1562348485914","85.9851396380357","86.5503283709397","86.9408991127651","87.2564017639789","87.559749648182","88.5590167141954","89.4676522158166","90.258501696603","90.8175267744079","91.0447496775772","91.4538999714508","91.7994488083323","92.1833521380343","92.7297680763587","93.5125783380767","94.7592433510915","95.6422856957917","96.2196363812207","96.5344573909485","96.6391281581834","97.2819727025304","97.6513466896256","97.8434643017208","97.9115191698172","97.8625798199763","98.4883547957753","98.8450045125621","98.9751813624863","98.922141234473","98.6958664519767","98.9727095282075","99.0583683400037","98.9707068867603","98.7027209880591","98.2724305089376","98.6492465501961","98.7680517114782","98.7419080864253","98.6428275132746","98.4290392306019","97.8442546911732","97.0424898360791","95.9848070368453","94.6730751358578","93.1743265219224","91.3566321579093","89.4983426987836","87.6224325384051","85.7530818970443","83.9197236322995","82.4609780050017","80.9582304275348","79.4820265011684",
"Ethiopia","ETH","Sex ratio at birth (male births per female births)","SP.POP.BRTH.MF","","","1.04","","","","","1.04","","","","","1.04","","","","","1.04","","","","","1.04","","","","","1.04","","","1.04","","1.04","","","","","1.04","","","","","1.04","","","","","1.04","1.04","1.04","1.04","1.04","1.04","1.04","1.04","1.04","1.04","1.04","",
"Ethiopia","ETH","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","0.163884698554781","0.176079972693186","0.183142378127686","0.184203149614417","0.178586957283296","0.165751052674734","0.177487775220731","0.184622281279321","0.186282243897912","0.181664694931531","0.17029672354564","0.181962817231795","0.189774418408399","0.191907720670902","0.186655976354556","0.173746085748368","0.184448532657145","0.192132365375593","0.199192911214147","0.208914614400599","0.222775118610643","0.248997313607251","0.269169208910826","0.278655306925419","0.274300221628292","0.255997863661878","0.269515904529706","0.277996549481218","0.283247155939793","0.287897249069981","0.293772556959837","0.317640714468697","0.337839537294446","0.353749422901286","0.366274390183618","0.37766898016401","0.40580663974143","0.42423559255789","0.430366292357072","0.422559147900409","0.401251663149697","0.41196985021798","0.415386694210628","0.410194661225747","0.394996425624714","0.370212510464469","0.376428714417346","0.380078898855827","0.385398493646908","0.39423672746778","0.404240088938125","0.42405714505827","0.437760405119519","0.444322487117966","0.443077366962096","0.434479528875526","0.44769841371411","0.454049137715172","0.454539763915115",
"Ethiopia","ETH","Population ages 80 and above, female (% of female population)","SP.POP.80UP.FE.5Y","0.284314142622401","0.303453826618012","0.315554566274552","0.318830630640118","0.312178330311889","0.295095536832106","0.310791804096958","0.319600788610574","0.320474852834438","0.312984191164114","0.296759039099191","0.311762208882926","0.320362734717606","0.321232376456193","0.313575534895396","0.297436662007001","0.313957114290213","0.32474266640704","0.330861004868891","0.33502606419059","0.339528618193202","0.365377780197474","0.384641131836585","0.391965861115349","0.383505152554131","0.359464448080979","0.369701848708592","0.37095157587275","0.365205995610597","0.354852182850565","0.340368847465697","0.355919165648336","0.366834624645415","0.370718510698009","0.365494294087214","0.35089158026949","0.363358096239689","0.368077136756559","0.366953358083601","0.362514312834249","0.355541761272314","0.376471491566378","0.394381302690429","0.406447306010067","0.41018974489902","0.405424486348222","0.422332817464502","0.434631561947331","0.444831999261613","0.454617078435293","0.463378488526827","0.486462890665274","0.50406049148068","0.515125897551982","0.518925264511786","0.515982909427007","0.532908819489025","0.543220660198313","0.547960578097338",
"Ethiopia","ETH","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","0.337123857597865","0.341095610493532","0.342205310020272","0.340619908627734","0.336698976788888","0.331341330285038","0.335607544928088","0.338752128101884","0.339462068148459","0.335992098716041","0.328767875126487","0.327135976294132","0.320736764684121","0.315194677275938","0.316586389508683","0.326578747644233","0.362252237657839","0.40618238032733","0.453369211299479","0.495321074508549","0.525938846574949","0.514895200533091","0.49437302746384","0.472664639265281","0.456728188350982","0.447873957632094","0.465992955863678","0.490383207722343","0.51809545942911","0.54523058373262","0.570133329960969","0.580153968865899","0.592732207261335","0.609751898635482","0.628481040632326","0.643438775006831","0.621549182159578","0.595186931637607","0.567497054103292","0.540286681991269","0.514621286432378","0.495126503983169","0.473516185479367","0.456695597093551","0.452500298877523","0.462986917240649","0.496577604927374","0.531994638273869","0.55886565850917","0.571102060738206","0.571404996844204","0.565751084681689","0.557567629332504","0.550627535154404","0.548655128902439","0.552933548685523","0.55827857456349","0.565939220770191","0.574744179876206",
"Ethiopia","ETH","Population ages 75-79, female (% of female population)","SP.POP.7579.FE.5Y","0.520165443291833","0.520886966519559","0.517108675725097","0.510602044062963","0.503151012567769","0.495980004285069","0.497918653164649","0.498491827704943","0.497299515262768","0.493596558922734","0.487796882496071","0.487384101563412","0.483090542915058","0.478265343883978","0.476623062318333","0.479758645663334","0.503591443586522","0.534705597273661","0.570937049355806","0.604097751280807","0.625507991166726","0.604147550699639","0.573372402657994","0.544068510753631","0.525736983866066","0.519929589306713","0.527951573808966","0.539259471015511","0.548601835000669","0.550812819880376","0.545559020447165","0.537658534898487","0.523781254722752","0.510063073305442","0.502950854391568","0.504605023776068","0.517570153600099","0.5342445815785","0.54932296853392","0.557077732568098","0.556593506438203","0.55295567107881","0.54391469118196","0.535876096379039","0.535503930473425","0.544867620994772","0.565740133509812","0.58913381777176","0.609142847600912","0.621345278227464","0.6264391835916","0.624070861039405","0.619496049789723","0.616627732562042","0.619280703354951","0.628829506431334","0.63711441170136","0.647918957756689","0.661444676199917",
"Ethiopia","ETH","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","0.652759702074056","0.649761273887362","0.647823720437283","0.645602588190733","0.640707292053474","0.633019661182629","0.622842123859415","0.608968952566517","0.599387310545161","0.603084919904136","0.622504615120423","0.651558242975391","0.687380674418422","0.722492115602363","0.749441901278481","0.766624075069756","0.801726345626103","0.825381356036126","0.838997469345948","0.849719290099205","0.865706774915552","0.860589253256515","0.862221319439654","0.864718580054821","0.862136710650772","0.853527169252663","0.869316919953044","0.883435656719709","0.898785877397763","0.917021464832057","0.936002732619947","0.943443890318059","0.947643879629827","0.944133307328692","0.930375988736215","0.907327468069704","0.863120057120744","0.81833246073134","0.782529383719243","0.767297238036676","0.775906862345007","0.800164683188774","0.840200024234202","0.88245355331754","0.911431934229982","0.921960605323128","0.914381825515127","0.896089862895816","0.878454088328103","0.870887365914519","0.87510876170108","0.877916516734957","0.886289659185801","0.89795057475305","0.910176755034971","0.921799259249252","0.923851139071013","0.926510472430328","0.930012894236221",
"Ethiopia","ETH","Population ages 70-74, female (% of female population)","SP.POP.7074.FE.5Y","0.914600375889974","0.906519625996404","0.899867928702225","0.894119798380097","0.888276129719232","0.882558736378722","0.872886190919975","0.86217939982011","0.854360818319398","0.853770553059165","0.861803211478325","0.871568902293069","0.884972412236471","0.898782128370281","0.909649693456148","0.917217661590609","0.939881456901925","0.94907989676704","0.944938045723236","0.937310835132649","0.939131715788415","0.939067039004761","0.952373982378337","0.967532141164077","0.972935502187579","0.966258775314956","0.948482620984908","0.92293175180847","0.898828469658509","0.886481823452775","0.889410115220316","0.89451460505454","0.909817209543224","0.927018949610553","0.935931971778632","0.933365311378525","0.919173083900117","0.896227236453084","0.874383192108177","0.864770736461536","0.871241294558816","0.884995941964117","0.909663816320927","0.936939518476257","0.957064623149004","0.966755740820133","0.962641687605014","0.952533113693507","0.943791849923025","0.943368244866678","0.953287018636591","0.961171628766963","0.97429997767021","0.992094864309639","1.01412648453331","1.03990603103933","1.05748520723082","1.07997523596837","1.10289690188595",
"Ethiopia","ETH","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","2.64030815738938","2.63169235352479","2.61334496398988","2.59175080036792","2.57495771410134","2.56663708012585","2.59579914140782","2.62905833197489","2.66146682110822","2.68675665736764","2.7021640659288","2.73533031942713","2.7576470753733","2.77130962086065","2.77978473732063","2.78584784394587","2.86766097315005","2.95156165595733","3.03927235545615","3.12578950022296","3.20369423094697","3.17945256917084","3.14186297656391","3.09807592409489","3.05595409478273","3.01819035804289","3.05536953720745","3.09417215366689","3.12807527315771","3.15029733015859","3.15926801079981","3.15408784069186","3.13628853375353","3.11319331893389","3.09552574601858","3.09039202629481","3.09404344474593","3.10367769528611","3.11261213094241","3.11289432467205","3.10157354335092","3.10971675919264","3.11128876953497","3.1097669931561","3.10951696135366","3.11343399421093","3.14938336871442","3.18534213626369","3.22217114657944","3.26076898522775","3.30147328677588","3.335308817472","3.36880143358484","3.40077146495121","3.42915459940497","3.45340921642861","3.47297853811101","3.4878304988263","3.50113299760986",
"Ethiopia","ETH","Population ages 65 and above, total","SP.POP.65UP.TO","584862","596636","606855","616796","628213","642009","665590","690920","717116","742961","767822","800047","831177","860122","885677","907263","950003","991053","1033149","1078016","1125833","1144111","1162340","1181689","1203262","1226959","1282207","1340681","1400039","1457715","1512906","1564742","1612792","1659194","1708142","1763004","1821882","1883853","1945623","2002930","2054011","2119565","2182323","2244337","2308490","2376992","2471926","2569754","2671703","2779281","2893410","3006445","3123788","3243853","3363804","3482261","3598127","3711052","3824097",
"Ethiopia","ETH","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.18266809193528","2.17485606382781","2.15691206567348","2.13741401155789","2.12659100116593","2.12877439560634","2.17207869118703","2.22212277374055","2.2724508936012","2.31510730958897","2.34659096414553","2.39427507575887","2.43038571733864","2.45715668226567","2.4777748701216","2.49463657945936","2.59399278478422","2.69559573086777","2.80004015766908","2.90293866739421","2.99880040209168","2.98089375390655","2.94874976985381","2.90881772099406","2.86779825416181","2.82780661099596","2.89885719533196","2.96996177003089","3.03445024579139","3.08654355938652","3.12536915766705","3.13602857396226","3.13147723843358","3.1179530127535","3.10785286709513","3.11171153223335","3.09811564225409","3.09347568328735","3.0890825944017","3.07456613318589","3.04594625460945","3.0442144113444","3.03407295684316","3.01938759754047","3.00517634800245","2.99470941883347","3.02701833837234","3.05851868944111","3.08917991486331","3.11863506005373","3.14659575961377","3.16435054451189","3.1788946629684","3.19101717831904","3.20127497856204","3.21035964724186","3.22190983154665","3.23085386610567","3.23818330959287",
"Ethiopia","ETH","Population ages 65 and above, male","SP.POP.65UP.MA.IN","240329","245116","249018","252923","257996","264814","277005","290478","304596","318507","331781","348504","364607","379634","393033","404492","427854","450626","473859","498384","524566","533897","542930","552169","561996","572249","605777","641071","676874","712056","746350","775880","803040","828588","855029","884995","909463","936088","962672","986321","1005754","1034584","1061178","1086633","1112572","1140208","1184894","1230589","1277542","1325953","1375927","1423639","1471835","1520479","1569319","1618297","1669139","1719292","1769192",
"Ethiopia","ETH","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.0926186935696","3.08355260261039","3.06482318966786","3.0411389212812","3.01847395517609","2.99983441883636","3.01508009474514","3.03185029724319","3.0465863527371","3.05479306835987","3.0543359874656","3.07326741999502","3.08200589783442","3.08279530487082","3.07923312283705","3.07459662316008","3.13896996889345","3.20514345124136","3.27620233101238","3.34655962153285","3.40675414006604","3.37609555792509","3.33316902577168","3.28567401598959","3.24249136774639","3.20692229769428","3.21071182758759","3.21756112169943","3.22109710478751","3.21367169800961","3.19299585108561","3.17205708442555","3.14106996173388","3.10846080918271","3.08326199925874","3.06920369878457","3.08999836122596","3.11381699535801","3.13601585092514","3.15100250125515","3.15689787878363","3.17486002877963","3.18810439231082","3.19966321429256","3.21330302012051","3.23154134308132","3.27112992709442","3.3115511034881","3.35454808573615","3.40229842435168","3.45569618552428","3.50572085258647","3.55823813627866","3.61016097595269","3.65679593309314","3.69635914698166","3.72404484191972","3.74490828755164","3.76425745879959",
"Ethiopia","ETH","Population ages 65 and above, female","SP.POP.65UP.FE.IN","344533","351548","357857","363881","370219","377196","388585","400448","412524","424462","436044","451553","466578","480501","492647","502770","522140","540391","559248","579609","601264","610192","619404","629538","641286","654714","676452","699629","723165","745656","766558","788863","809751","830606","853111","878011","912420","947764","982954","1016608","1048260","1084982","1121152","1157704","1195916","1236783","1287035","1339176","1394179","1453354","1517482","1582833","1651975","1723385","1794484","1863958","1928967","1991739","2054879",
"Ethiopia","ETH","Population ages 65-69, male (% of male population)","SP.POP.6569.MA.5Y","1.02889983370857","1.00791920675373","0.983740657088244","0.966988365125004","0.970597775040276","0.998662351463937","1.0361412471788","1.08977941179283","1.14731927100967","1.19436559603726","1.22502175035298","1.23361803925755","1.2324938598277","1.22756216871647","1.22509060297988","1.227687670997","1.24556566884313","1.27189962912872","1.3084805658095","1.34898368838586","1.38437966199054","1.35641198650969","1.32298621403949","1.29277919474854","1.27463313353176","1.27040762044933","1.29403141498554","1.31814635610762","1.33432175302473","1.33639426175186","1.3254605381263","1.29479000030961","1.25326161424797","1.21031838388804","1.18272144754297","1.1832763089928","1.20763976323234","1.25572069836051","1.3086898642221","1.34442306525753","1.35416644268236","1.33695337395448","1.30497005291897","1.27004378590363","1.24624768927024","1.23954938580522","1.2396301935125","1.2503552894156","1.26646167437913","1.28240890593322","1.29584191213036","1.29662579803697","1.29727696933057","1.29811658129362","1.29936572766253","1.30114731043156","1.29208170419804","1.28435503518998","1.27888647156532",
"Ethiopia","ETH","Population ages 65-69, female (% of female population)","SP.POP.6569.FE.5Y","1.3735387317654","1.35269218347641","1.33229201896599","1.31758644819802","1.3148684825772","1.32620014134046","1.33348344656356","1.35157828110757","1.3744511663205","1.39444176521385","1.40797685439201","1.40255220725561","1.39358020796528","1.38451545616037","1.37938483216718","1.38018365389913","1.38153995411479","1.39661529079362","1.42946623106445","1.4701249709288","1.50258581491769","1.46750318802321","1.42278150889876","1.38210750295654","1.36031372913862","1.36126948499164","1.36457578408512","1.3844183230027","1.40846080451774","1.42152487182589","1.41765786795243","1.38396477882419","1.34063687282249","1.30066027556871","1.27888487900133","1.28034178336049","1.28989702748606","1.31526804056987","1.34535633219944","1.36663971939127","1.37352131651429","1.36043692417033","1.34014458211751","1.3204002934272","1.31054472159906","1.3144934949182","1.32041528851509","1.3352526100755","1.3567813889506","1.38296782282224","1.41259149476927","1.43401547211483","1.46038161733805","1.48631248152903","1.5044634806931","1.51164070008399","1.49653640349851","1.47379343362828","1.45195530261638",
"Ethiopia","ETH","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","1.43819834907395","1.48699514757489","1.56019220595098","1.64052945919385","1.70744001045178","1.75193372208744","1.76423711112162","1.76452206015945","1.75916568473515","1.75538699457266","1.75618230929798","1.74643358443048","1.73975881384523","1.73555776279999","1.73367896546392","1.7344141953241","1.75948488519969","1.78036636810848","1.79472163012246","1.80857603607774","1.83141624812606","1.82254844677478","1.82829763510192","1.83786281662694","1.83906271113167","1.8274506699455","1.80186271806079","1.76475875091961","1.72696394393085","1.70254137366134","1.69942026464488","1.69843424109264","1.73192871802577","1.79072286795022","1.84930601636645","1.88502572309992","1.85718042633441","1.80414303693187","1.74356781800458","1.69727212644536","1.67452330411427","1.66179720180994","1.66704779210005","1.68228910088919","1.69754869650774","1.70770254764935","1.70784580353348","1.70697737212787","1.70559441399845","1.70402756124396","1.70204644086617","1.68801785341861","1.67422771899559","1.66250408589107","1.65496752488343","1.65228786705377","1.64347054426684","1.64184819145453","1.64424024747094",
"Ethiopia","ETH","Population ages 60-64, female (% of female population)","SP.POP.6064.FE.5Y","1.84423599168942","1.85187004429359","1.87430591056098","1.90332250283675","1.92909070081341","1.94702611617372","1.93867202087764","1.92849961084309","1.91905310662831","1.91329929842862","1.91214360599007","1.89719830538894","1.88663853097248","1.88012910630046","1.87795299410914","1.88057537036332","1.89725707745628","1.90374694271138","1.8961209625678","1.88605961310307","1.89157283555747","1.89406866123386","1.92270520274513","1.95725624836672","1.97455501358357","1.96631515363533","1.92464624724216","1.86640702815728","1.80794160908803","1.77052426710967","1.76299599895616","1.76399817766042","1.79048718778637","1.82663978075817","1.85215965604959","1.85753710954616","1.83609746773683","1.80119701537945","1.76382187898062","1.738288334111","1.73087904846269","1.72921547058585","1.74142445097537","1.76289032536513","1.78843083446367","1.8149477145728","1.83751679649039","1.86649506563366","1.89568026012167","1.9159240495122","1.92233037699098","1.90277515165504","1.87092924773636","1.83797211843844","1.8187225015715","1.81980779133916","1.8274011284383","1.85373559084603","1.88815740037406",
"Ethiopia","ETH","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.34869614260194","2.36660533517437","2.3658835476404","2.35549661370266","2.34700156323347","2.34598150765209","2.33182160953458","2.32536559748074","2.32383163827359","2.32361886713568","2.32273471161129","2.30740888754326","2.2935508293482","2.28224557793479","2.27574915348224","2.27531390796342","2.29494522624911","2.32984495356587","2.38035824351679","2.43341520147239","2.47151812476733","2.42554214297818","2.36839032359505","2.31322993192921","2.27551715649554","2.26019355029677","2.25124571130622","2.26761812282142","2.30028143600955","2.33193434033723","2.34932619787986","2.34785019073317","2.32372503848542","2.28089129591959","2.23734917792628","2.2086947759061","2.18519548048465","2.18099275570155","2.18727977171892","2.19341604861296","2.19394479498387","2.18632469246809","2.17919402807039","2.1702252131881","2.15796323976644","2.14281485686928","2.12427560930772","2.10521965013176","2.08776237247215","2.07451148942588","2.06603723942101","2.05353745072758","2.04762772905602","2.04491096036673","2.04084775785052","2.03376055616236","2.0172931411983","2.00045570093616","1.98937814229286",
"Ethiopia","ETH","Population ages 55-59, female (% of female population)","SP.POP.5559.FE.5Y","2.52752705580201","2.51957196485212","2.50614301537589","2.49126493998849","2.48079409022589","2.47745845479531","2.45823863642977","2.44800894000927","2.44429834810036","2.44406043605335","2.44528859827059","2.43171392171023","2.42152982371033","2.41455830852988","2.411892081363","2.41458297010914","2.41464546454188","2.43778231933001","2.48800117726951","2.54585743230713","2.58217735389898","2.52473512075094","2.44615034916792","2.36896627870218","2.32097775409214","2.31216259644746","2.31364221227999","2.34544780422513","2.38765134087551","2.41509374437429","2.41635056733348","2.38387108837342","2.33600667570125","2.28545441338181","2.2489921520772","2.2344292036037","2.22675491821014","2.23313972265015","2.24904015238879","2.26941683851986","2.29081237493368","2.30879066316991","2.33381109553325","2.35665146520963","2.3657697500224","2.35657277579212","2.33332222653532","2.29555287462599","2.25544664512348","2.23021938262318","2.22799061487823","2.23542852191742","2.26310385717343","2.29898912099084","2.32676184908732","2.33842025155481","2.33049968875008","2.31226727901245","2.29237328607412",
"Ethiopia","ETH","Population ages 50-54, male (% of male population)","SP.POP.5054.MA.5Y","3.00903023307138","2.99135429144913","2.98211815281891","2.97836641882863","2.9766471135407","2.97538372988503","2.95580856286968","2.9421756803328","2.93346227137359","2.92867358387598","2.92675833418147","2.91259361181765","2.90237542645918","2.89548297768809","2.89224721426609","2.89302774448446","2.92307544935041","2.93924414377332","2.93569933463895","2.92136220226886","2.91266076578525","2.89731771095776","2.9042141057483","2.92089720940112","2.93253339222737","2.93205390241206","2.9241717162915","2.90352260534552","2.87209262812314","2.84128234238442","2.8213538821976","2.80056308502951","2.79463598039426","2.8012688589312","2.8100397907988","2.81120640190622","2.79514541807697","2.77444142319154","2.74991860718915","2.72265223391791","2.69233321341403","2.65498677750062","2.61913229089666","2.58595775103079","2.55751103118715","2.53519205376424","2.51933811861312","2.51071435566084","2.50499469512755","2.4962406885099","2.48172779409488","2.45907711741786","2.43354172042362","2.41374559340255","2.41137152215916","2.43196055338903","2.46516721072677","2.51636365686377","2.58063180586077",
"Ethiopia","ETH","Population ages 50-54, female (% of female population)","SP.POP.5054.FE.5Y","3.08754710518223","3.06737822244264","3.05514544072255","3.04907855532425","3.04741785740929","3.0489122939958","3.03294160349639","3.02499083891327","3.02293883283168","3.02417763114098","3.02658356068679","3.01531437332883","3.00726406102686","3.00164192993235","2.99872192139817","2.99917033529474","3.01835642753307","3.01211990259381","2.97331436517194","2.92310168833505","2.89457155929385","2.90394500444177","2.95585177793338","3.02074306865099","3.0630861121968","3.06790149066532","3.02931390929221","2.96721709699533","2.89889608390153","2.84743717939772","2.82312370496118","2.8070503471573","2.81207553423143","2.83227160790355","2.85916367732169","2.88674916568868","2.90391504438253","2.92423754089134","2.93899273603484","2.93695546372281","2.91285611471056","2.86732364632842","2.80607567471162","2.74266046447662","2.69644884118703","2.67717858733716","2.68618291198539","2.71994693114578","2.76329947848287","2.79596596460847","2.80851346984865","2.79702319386438","2.76984814515091","2.73882132853237","2.72041959402295","2.72280068814115","2.73735441508067","2.76977800647966","2.81243271327234",
"Ethiopia","ETH","Population ages 45-49, male (% of male population)","SP.POP.4549.MA.5Y","3.71199523376615","3.68939226634046","3.67210688918154","3.65976680220983","3.65286408029077","3.65172423217849","3.63420628149114","3.62672547896875","3.62565870980093","3.62673033205105","3.62724665533288","3.6120574171489","3.59817496601458","3.58635724453911","3.57906908673041","3.57795933581778","3.57592370379783","3.58881771568202","3.62079649628474","3.66091888880048","3.693216898095","3.66629658859108","3.62934704742125","3.59198048401399","3.5663723461451","3.55653945443226","3.53760620434503","3.52977693934166","3.53056089858683","3.53353701473826","3.53308044231626","3.5167027028906","3.49777943308423","3.47159707245334","3.43715051471567","3.3988063407124","3.35030127377079","3.29558358963642","3.23726147157304","3.18113406836645","3.13165034632491","3.09478928714201","3.07193675364961","3.0566494768346","3.03945880182014","3.01517478637303","2.98549977043696","2.95092527355172","2.92116065100797","2.91002484788824","2.92455002951348","2.96021818395038","3.01529282381487","3.08512976999909","3.16345294277612","3.24543303523136","3.32427084451088","3.41070070361164","3.49397048763231",
"Ethiopia","ETH","Population ages 45-49, female (% of female population)","SP.POP.4549.FE.5Y","3.71422488087153","3.70090694065108","3.69300330439458","3.68933900206489","3.68958928602731","3.69339840148167","3.68161232161672","3.67823689207483","3.67973725109176","3.68192734180927","3.6820787898541","3.66877836270767","3.65592280010466","3.64380514053925","3.63481729126341","3.63110857991453","3.60724243947034","3.6163623756155","3.6691605534104","3.74177201391168","3.79444364963235","3.75045313971044","3.67716556110638","3.5974627881387","3.54110237000804","3.52037302365455","3.50580026702298","3.51400505461763","3.53339206003005","3.55469354558638","3.57780084002968","3.59576712172883","3.6218014462985","3.64551033682995","3.65173719930587","3.63260525952152","3.573472261455","3.48824487792474","3.39472852859609","3.31923235165779","3.2756557355672","3.26506558989234","3.28757625673904","3.32333500764384","3.34491797897847","3.33873394162117","3.3205793234679","3.28509185032995","3.24858299969209","3.23061433235131","3.2375896393743","3.25116936320777","3.28289267771358","3.32524611691694","3.36737155662316","3.40317216632785","3.4312513760289","3.45828156219622","3.48464692962956",
"Ethiopia","ETH","Population ages 40-44, male (% of male population)","SP.POP.4044.MA.5Y","4.47335749750926","4.45368315915065","4.44426890123928","4.44200271255342","4.44367970240453","4.44770549866798","4.42885123968173","4.41823594458272","4.41338737351212","4.41167619970803","4.41109394249929","4.39429280074824","4.38030953427478","4.36888767437227","4.36126782579389","4.35865726321175","4.37216927916716","4.38330260336095","4.38711898446715","4.38795828907045","4.39475643543346","4.38028579109563","4.37812190931996","4.38375328300793","4.3920387720919","4.39857748107293","4.38084294674997","4.36584208780477","4.34328594137068","4.30455304360627","4.25027173982456","4.17109827206394","4.09436437434583","4.02957424649412","3.98198771382029","3.94919562505654","3.88533133301721","3.82883742547482","3.77909724799563","3.73349369074307","3.69026694497152","3.64689638629742","3.60314212044467","3.56255520683636","3.53621404265708","3.53481179504859","3.56551559511191","3.61897376211899","3.69109922513825","3.77482995427674","3.86307657937472","3.95239138752103","4.0474263044967","4.13667731927769","4.20521839650276","4.24685563009907","4.25698198564691","4.244163622005","4.22502396986679",
"Ethiopia","ETH","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6380727","","","","","0.4392702","","","","","","","","","","","","","","",
"Ethiopia","ETH","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP1.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37556","","","","","0.21913","","","","","","","","","","","","","","",
"Ethiopia","ETH","Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure","SH.UHC.NOP1.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","412000","","","","","328000","","","","","","","","","","","","","","",
"Ethiopia","ETH","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (USD)","SH.UHC.NOP1.CG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0071356","","","","","0.0041634","","","","","","","","","","","","","","",
"Ethiopia","ETH","Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","421","409","393","376","358","341","325","310","296","282","268","253","239","224","207","192","177","164","",
"Ethiopia","ETH","Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","34","40","43","46","48","48","51","57","62","66","69","66","62","59","71","69","68","",
"Ethiopia","ETH","Tuberculosis treatment success rate (% of new cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","76","76","70","79","78","84","84","80","81","77","89","91","89","89","84","90","","",
"Ethiopia","ETH","Prevalence of severe wasting, weight for height (% of children under 5)","SH.SVR.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.8","","","","","4.7","","","","","","2.9","","","2.5","","2.9","","",
"Ethiopia","ETH","Prevalence of severe wasting, weight for height, male (% of children under 5)","SH.SVR.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30000019073486","","","","","5.30000019073486","","","","","","3.79999995231628","","","2.79999995231628","","","","",
"Ethiopia","ETH","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.29999995231628","","","","","4.09999990463257","","","","","","2","","","2.20000004768372","","","","",
"Ethiopia","ETH","Prevalence of wasting, weight for height (% of children under 5)","SH.STA.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2","","","","","","","","12.4","","","","","12.3","","","","","","10.1","","","8.7","","9.9","","",
"Ethiopia","ETH","Prevalence of wasting, weight for height, male (% of children under 5)","SH.STA.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8999996185303","","","","","13.6999998092651","","","","","","11.5","","","10.1000003814697","","","","",
"Ethiopia","ETH","Prevalence of wasting, weight for height, female (% of children under 5)","SH.STA.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8000001907349","","","","","10.8000001907349","","","","","","8.60000038146973","","","7.40000009536743","","","","",
"Ethiopia","ETH","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","SH.STA.WASH.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7","","",
